fecha_ingreso,01/02/20,01/02/20,01/02/20,01/02/20,01/02/20,01/02/20,01/02/20,01/02/20,01/02/20,01/03/20,01/03/20,01/03/20,01/03/20,01/03/20,01/03/20,01/03/20,01/03/20,01/03/20,01/03/20,01/03/20,01/03/20,01/03/20,01/03/20,01/03/20,01/06/20,01/06/20,01/06/20,01/06/20,01/06/20,01/06/20,01/07/20,01/07/20,01/07/20,01/07/20,01/08/20,01/08/20,01/08/20,01/08/20,01/08/20,01/08/20,01/08/20,01/08/20,01/08/20,01/08/20,01/08/20,01/08/20,01/08/20,01/08/20,01/09/20,01/09/20,01/09/20,01/09/20,01/09/20,01/09/20,01/09/20,01/09/20,01/09/20,01/09/20,01/09/20,01/09/20,01/09/20,01/10/20,01/10/20,01/10/20,01/10/20,01/10/20,01/10/20,01/13/20,01/13/20,01/14/20,01/14/20,01/14/20,01/14/20,01/14/20,01/14/20,01/14/20,01/14/20,01/14/20,01/14/20,01/14/20,01/14/20,01/14/20,01/14/20,01/15/20,01/15/20,01/17/20,01/22/20,01/22/20,01/22/20,01/22/20,01/22/20,01/22/20,01/22/20,01/22/20,01/22/20,01/22/20,01/22/20,01/22/20,01/22/20,01/22/20,01/22/20,01/22/20,01/22/20,01/23/20,01/23/20,01/23/20,01/23/20,01/23/20,01/23/20,01/23/20,01/23/20,01/23/20,01/23/20,01/23/20,01/23/20,01/24/20,01/24/20,01/24/20,01/24/20,01/24/20,01/27/20,01/27/20,01/27/20,01/27/20,01/27/20,01/27/20,01/27/20,01/27/20,01/27/20,01/27/20,01/28/20,01/28/20,01/29/20,01/29/20,01/29/20,01/29/20,01/29/20,01/29/20,01/29/20,01/29/20,01/29/20,01/29/20,01/29/20,01/29/20,01/29/20,01/29/20,01/30/20,01/30/20,01/30/20,01/31/20,01/31/20,01/31/20,01/31/20,01/31/20,02/03/20,02/04/20,02/04/20,02/04/20,02/05/20,02/05/20,02/07/20,02/07/20,02/07/20,02/07/20,02/07/20,02/07/20,02/07/20,02/07/20,02/07/20,02/07/20,02/07/20,02/07/20,02/07/20,02/10/20,02/10/20,02/10/20,02/10/20,02/10/20,02/10/20,02/10/20,02/10/20,02/10/20,02/10/20,02/10/20,02/10/20,02/10/20,02/10/20,02/11/20,02/11/20,02/11/20,02/11/20,02/11/20,02/11/20,02/11/20,02/11/20,02/11/20,02/11/20,02/11/20,02/11/20,02/12/20,02/14/20,02/14/20,02/14/20,02/17/20,02/17/20,02/17/20,02/17/20,02/17/20,02/19/20,02/19/20,02/19/20,02/19/20,02/19/20,02/19/20,02/19/20,02/20/20,02/21/20,02/21/20,02/21/20,02/24/20,02/24/20,02/24/20,02/24/20,02/24/20,02/24/20,02/24/20,02/24/20,02/24/20,02/24/20,02/25/20,02/25/20,02/25/20,02/25/20,02/25/20,02/25/20,02/25/20,02/25/20,02/25/20,02/26/20,02/26/20,02/26/20,02/26/20,02/27/20,02/27/20,02/28/20,02/28/20,02/28/20,02/28/20,02/28/20,02/28/20,02/28/20,02/28/20,02/28/20,02/28/20,03/02/20,03/02/20,03/02/20,03/02/20,03/02/20,03/02/20,03/02/20,03/02/20,03/02/20,03/03/20,03/03/20,03/03/20,03/03/20,03/03/20,03/03/20,03/03/20,03/03/20,03/03/20,03/04/20,03/04/20,03/04/20,03/04/20,03/04/20,03/04/20,03/04/20,03/04/20,03/05/20,03/05/20,03/05/20,03/05/20,03/05/20,03/05/20,03/05/20,03/05/20,03/06/20,03/06/20,03/06/20,03/06/20,03/06/20,03/06/20,03/06/20,03/06/20,03/06/20,03/06/20,03/06/20,03/06/20,03/06/20,03/06/20,03/09/20,03/10/20,03/10/20,03/10/20,03/11/20,03/11/20,03/11/20,03/11/20,03/11/20,03/11/20,03/11/20,03/11/20,03/11/20,03/11/20,03/11/20,03/11/20,03/11/20,03/12/20,03/13/20,03/13/20,03/13/20,03/16/20,03/16/20,03/16/20,03/16/20,03/16/20,03/16/20,03/16/20,03/16/20,03/16/20,03/16/20,03/17/20,03/17/20,03/17/20,03/17/20,03/17/20,03/17/20,03/17/20,03/17/20,03/17/20,03/17/20,03/17/20,03/17/20,03/18/20,03/18/20,03/18/20,03/18/20,03/18/20,03/18/20,03/18/20,03/18/20,03/19/20,03/19/20,03/19/20,03/20/20,03/20/20,03/20/20,03/20/20,03/20/20,03/20/20,03/20/20,03/20/20,03/20/20,03/20/20,03/20/20,03/20/20,03/20/20,03/23/20,03/23/20,03/23/20,03/23/20,03/23/20,03/23/20,03/23/20,03/23/20,03/23/20,03/23/20,03/23/20,03/23/20,03/23/20,03/23/20,03/23/20,03/24/20,03/24/20,03/24/20,03/24/20,03/24/20,03/24/20,03/24/20,03/24/20,03/24/20,03/24/20,03/25/20,03/25/20,03/25/20,03/26/20,03/26/20,03/26/20,03/26/20,03/27/20,03/27/20,03/30/20,03/30/20,03/30/20,03/30/20,03/30/20,03/30/20,03/30/20,03/30/20,03/30/20,03/31/20,03/31/20,03/31/20,03/31/20,03/31/20,03/31/20,03/31/20,03/31/20,03/31/20,04/01/20,04/01/20,04/02/20,04/02/20,04/02/20,04/02/20,04/02/20,04/02/20,04/02/20,04/02/20,04/02/20,04/02/20,04/03/20,04/05/20,04/05/20,04/05/20,04/05/20,04/05/20,04/05/20,04/05/20,04/05/20,04/05/20,04/05/20,04/06/20,04/07/20,04/07/20,04/07/20,04/07/20,04/07/20,04/07/20,04/07/20,04/07/20,04/08/20,04/08/20,04/08/20,04/08/20,04/08/20,04/08/20,04/08/20,04/09/20,04/09/20,04/09/20,04/12/20,04/12/20,04/13/20,04/13/20,04/13/20,04/13/20,04/13/20,04/13/20,04/13/20,04/13/20,04/13/20,04/13/20,04/13/20,04/13/20,04/14/20,04/14/20,04/14/20,04/15/20,04/15/20,04/15/20,04/15/20,04/16/20,04/16/20,04/16/20,04/16/20,04/16/20,04/16/20,04/16/20,04/16/20,04/16/20,04/16/20,04/17/20,04/17/20,04/19/20,04/19/20,04/19/20,04/19/20,04/19/20,04/19/20,04/19/20,04/19/20,04/19/20,04/19/20,04/19/20,04/19/20,04/19/20,04/19/20,04/19/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/20/20,04/21/20,04/21/20,04/21/20,04/21/20,04/21/20,04/21/20,04/21/20,04/21/20,04/22/20,04/22/20,04/22/20,04/22/20,04/22/20,04/22/20,04/22/20,04/22/20,04/22/20,04/23/20,04/23/20,04/23/20,04/23/20,04/23/20,04/23/20,04/23/20,04/23/20,04/24/20,04/24/20,04/26/20,04/26/20,04/26/20,04/26/20,04/26/20,04/26/20,04/26/20,04/27/20,04/27/20,04/27/20,04/27/20,04/27/20,04/27/20,04/27/20,04/27/20,04/28/20,04/28/20,04/29/20,04/29/20,04/29/20,04/29/20,04/29/20,04/29/20,04/29/20,04/29/20,04/29/20,04/29/20,04/29/20,04/29/20,04/29/20,04/30/20,04/30/20,04/30/20,04/30/20,04/30/20,
potencia,00,3,8,13,23,26,76,81,97,142,143,145,147,148,149,153,176,181,186,186,187,188,188,191,311,312,320,509,539,589,595,596,598,598,698,699,701,702,703,706,709,784,892,893,903,923,926,946,947,949,954,954,974,978,1074,1075,1084,1084,1164,1166,1169,1194,1196,1277,1280,1281,1377,1449,1474,1477,1522,1524,1525,1546,1547,1550,1552,1555,1557,1558,1747,1752,1752,1754,1755,1757,1762,1769,1779,1784,1784,1785,1785,1786,1811,1831,1833,1835,1851,1851,1852,1852,1857,1858,1858,1861,1862,1867,1870,1873,1885,1886,1890,1893,1903,1904,1909,1911,2007,2012,2017,2037,2038,2038,2039,2040,2060,2260,2360,2361,2362,2365,2366,2367,2368,2388,2388,2496,2499,2599,2600,2601,2601,2604,2606,2906,2907,2908,2963,2990,2993,2998,3008,3010,3012,3014,3019,3039,3040,3041,3045,3046,3067,3070,3076,3076,3077,3078,3079,3079,3080,3084,3085,3087,3088,3089,3095,3395,3398,3403,3408,3413,3416,3417,3420,3425,3427,3429,3429,3430,3431,3432,3433,3437,3437,3438,3439,3440,3440,3442,3462,3465,3469,3489,3491,3492,3492,3493,3498,3499,3501,3502,3502,3503,3507,3509,3618,3621,3623,3683,3983,3984,3986,3987,3996,4004,4012,4020,4101,4103,4104,4111,4114,4134,4139,4142,4150,4156,4159,4163,4166,4167,4302,4305,4306,4317,4320,4323,4324,4325,4326,4328,4329,4331,4332,4332,4340,4342,4345,4346,4347,4348,4350,4351,4357,4360,4380,4400,4404,4409,4428,4503,4506,4507,4512,4532,4534,4561,4578,4578,4582,4583,4588,4592,4597,4717,4817,4818,4819,4821,4824,4826,4926,4927,4929,4929,4930,4932,4934,4936,4938,4944,4945,4948,5048,5148,5154,5155,5158,5168,5178,5180,5183,5184,5187,5430,5432,5436,5439,5444,5447,5547,5552,5555,5556,5557,5577,5580,5583,5585,5585,5586,5596,5598,5698,5700,5701,5702,5738,5741,5742,5750,5809,5814,5814,5817,5819,5821,5824,5825,5945,5947,6007,6009,6034,6036,6038,6041,6046,6050,6051,6057,6357,6359,6379,6380,6383,6385,6393,6420,6421,6425,6475,6477,6478,6778,6779,6781,6784,6785,6787,6790,6792,6793,6794,6795,6798,6801,6804,6904,6907,7107,7109,7121,7124,7126,7131,7135,7138,7141,7144,7149,7152,7169,7179,7199,7202,7204,7205,7207,7210,7212,7214,7219,7220,7221,7222,7223,7229,7230,7231,7281,7284,7378,7383,7388,7390,7395,7397,7401,7405,7414,7420,7423,7523,7524,7526,7529,7538,7551,7552,7557,7559,7561,7564,7714,7715,7716,7720,7721,7723,7724,7724,7725,7907,7907,7911,7912,7914,7917,7921,7978,7986,7988,7992,7995,7996,7997,8002,8098,8099,8104,8115,8117,8119,8120,8121,8123,8128,8248,8348,8357,8364,8367,8367,8371,8376,8387,8417,8420,8422,8426,8428,8431,8432,8434,8435,8439,8442,8446,8449,8457,8458,8461,8462,8463,8464,8464,8466,8469,8472,8473,8477,8481,8484,8487,8491,8494,8497,8501,8504,8507,8510,8514,8517,8519,8520,8523,8527,8530,8533,8538,8543,8546,8606,8609,8612,8614,8617,8618,8619,8620,8622,8627,8630,8639,8643,8646,8655,8665,8668,8671,8731,8734,8736,8832,8837,9017,9177,9180,9183,9291,9294,9298,9301,9303,9306,9322,9327,9329,9429,9432,9434,9444,9594,9596,9599,9604,9605,9606,9608,9609,9610,9611,9614,9618,9619,9622,9628,9689,9751,9868,9938,10046,
